,times,counts,rates
112,-21,0,1.6092320399326853e-09
113,-20,0,7.984737466187992e-08
114,-19,0,1.514917727740627e-06
115,-18,0,1.8412600199219886e-05
116,-17,0,0.00016158133460748912
117,-16,0,0.001109491321093414
118,-15,0,0.006203874169764368
119,-14,0,0.028780259211008255
120,-13,0,0.11199861898073028
121,-12,0,0.3682509364213877
122,-11,0,1.0279459551588492
123,-10,0,2.4453093728842217
124,-9,0,4.977218160352683
125,-8,0,8.71524053758082
126,-7,0,13.232935093864311
127,-6,0,17.628931812468196
128,-5,0,20.96114139782796
129,-4,0,22.77849736542679
0,-3,1,23.317791453925803
1,-2,8,23.250206636108484
2,-1,13,23.256670707511226
3,0,20,23.753484877172003
4,1,15,24.852768935285397
5,2,24,26.45479110974679
6,3,18,28.348434193506645
7,4,18,30.264054777158723
8,5,23,31.901668519229332
9,6,22,32.98258244351126
10,7,25,33.32476585814688
11,8,22,32.90191142471595
12,9,29,31.86185124227843
13,10,30,30.49252688146306
14,11,26,29.125724127443238
15,12,34,28.01907581082033
16,13,31,27.305557164745736
17,14,41,27.043343758863085
18,15,27,27.288277826109667
19,16,29,28.09567056199195
20,17,29,29.454591085964733
21,18,27,31.240668275636303
22,19,39,33.256850165843744
23,20,20,35.34134294679404
24,21,29,37.445393806126674
25,22,25,39.60048613421275
26,23,30,41.7963708050611
27,24,31,43.88432483328442
28,25,34,45.613300505920385
29,26,38,46.77843804583386
30,27,30,47.33124610843116
31,28,32,47.35067788595006
32,29,42,46.94939919340815
33,30,48,46.230682102363886
34,31,43,45.29549473990038
35,32,35,44.249440100185865
36,33,59,43.20947649353047
37,34,39,42.31614237949103
38,35,47,41.72818946502226
39,36,47,41.59930919339917
40,37,44,42.061634227345856
41,38,49,43.21081104923046
42,39,42,45.0629718664475
43,40,42,47.490646823985585
44,41,44,50.19416853342255
45,42,47,52.75224209542263
46,43,38,54.734779723785536
47,44,40,55.8321864843965
48,45,47,55.96376276705139
49,46,45,55.31221346945484
50,47,44,54.23067441527831
51,48,50,53.067106443738204
52,49,61,52.046581080885446
53,50,52,51.2856922792012
54,51,57,50.86866734348961
55,52,47,50.891108640759
56,53,62,51.46020799577494
57,54,48,52.666233693444845
58,55,53,54.51081375295068
59,56,54,56.81644373633534
60,57,52,59.21391158438515
61,58,52,61.26951004932153
62,59,57,62.6734970613053
63,60,40,63.333787744313746
64,61,57,63.321234565197706
65,62,51,62.769119583279114
66,63,68,61.836388499342675
67,64,58,60.72626072985938
68,65,49,59.690897161494036
69,66,76,58.99469674062987
70,67,57,58.846229490729435
71,68,61,59.30807003444389
72,69,61,60.22531984730752
73,70,67,61.25627859008146
74,71,62,62.03324110700965
75,72,57,62.35084535911865
76,73,51,62.24131953945388
77,74,64,61.905218580117136
78,75,59,61.58446996240752
79,76,58,61.47933699293305
80,77,72,61.73787407992405
81,78,59,62.46311064814152
82,79,58,63.68475294466376
83,80,62,65.32476601259205
84,81,65,67.22034774272693
85,82,65,69.20521848208645
86,83,51,71.18841228316401
87,84,71,73.1666252892743
88,85,57,75.12283141462233
89,86,63,76.81666655270499
90,87,70,77.61211893195684
91,88,71,76.56934358296941
92,89,75,72.83421739737273
93,90,63,66.06588891480162
94,91,61,56.63648672518209
95,92,80,45.55527826290535
96,93,79,34.183780218341205
97,94,66,23.833098635731687
98,95,78,15.400496354048137
99,96,66,9.209774509204916
100,97,75,5.092926960936062
101,98,55,2.6054025080364815
102,99,46,1.2370473982954788
103,100,31,0.5488446508281675
104,101,31,0.2293328379272829
105,102,21,0.09053096187656405
106,103,7,0.033511692982292576
107,104,7,0.011403623154327155
108,105,4,0.003463205207562978
130,106,0,0.000904581369636499
109,107,3,0.00019432692610266492
131,108,0,3.246713537725884e-05
110,109,1,3.902831303796992e-06
132,110,0,2.954068221260955e-07
133,111,0,1.0369999868789143e-08
134,112,0,5.676532775922096e-11
